Business status,Address,Street name address,Business name,License date,Date of closure
폐업,서울특별시 송파구 오금동 129-6,서울특별시 송파구 동남로 298 (오금동),(주) 남경석유 세영주유소,19860221,20220729
폐업,서울특별시 강남구 청담동 132-9,서울특별시 강남구 영동대로 716 (청담동),(주)주성알앤디,19931229,20220330
영업/정상,서울특별시 송파구 송파동 19-1,서울특별시 송파구 송파대로 442 (송파동),(주)잠실에너지주유소,2003-12-05,
영업/정상,서울특별시 송파구 가락동 180-4 ,서울특별시 송파구 문정로 153 (가락동),(주)퍼스트오일 서울주유소,19920701,
영업/정상,서울특별시 송파구 마천동 31 ,서울특별시 송파구 마천로 230 (마천동),대성주유소,19920701,
영업/정상,서울특별시 송파구 잠실동 222-31 ,서울특별시 송파구 백제고분로 125 (잠실동),삼화셀프주유소,19920721,
영업/정상,서울특별시 송파구 가락동 36-7 ,서울특별시 송파구 중대로 183 (가락동),제트라인DM주유소,19920721,
영업/정상,서울특별시 송파구 석촌동 239-8 ,서울특별시 송파구 가락로 47 (석촌동),가락로주유소,19930724,
영업/정상,서울특별시 송파구 마천동 212-8,서울특별시 송파구 성내천로 283 (마천동),(주)베스트이엔지,1990-09-29,
영업/정상,서울특별시 강남구 역삼동 834-47,서울특별시 강남구 역삼로 142 (역삼동),서광주유소,2004-04-29,
영업/정상,서울특별시 강남구 세곡동 21-13,서울특별시 강남구 헌릉로 731 (세곡동),(주)보성세곡주유소,1992-12-30,
영업/정상,서울특별시 송파구 잠실동 212-2 ,서울특별시 송파구 석촌호수로12길 19-5 (잠실동),잠실석유,19900221,
영업/정상,서울특별시 송파구 석촌동 155-16 ,서울특별시 송파구 석촌호수로20길 16 (석촌동),(주)남도에너지,19900320,
영업/정상,서울특별시 송파구 장지동 645-13,서울특별시 송파구 송파대로 52 (장지동),남성대주유소,1996-06-18,
영업/정상,서울특별시 송파구 가락동 157-11 ,서울특별시 송파구 오금로38길 26 (가락동),(주)대세에너지,19910813,
영업/정상,서울특별시 송파구 잠실동 210-46 ,서울특별시 송파구 석촌호수로12길 1-20 (잠실동),송파에너지,19950428,
영업/정상,서울특별시 송파구 잠실동 241-10 15통6반,서울특별시 송파구 삼전로13길 29-1 (잠실동),(주)부경석유지평,19960715,
영업/정상,서울특별시 송파구 장지동 608-5 ,서울특별시 송파구 송파대로 3 (장지동),완불주유소,19990310,
영업/정상,서울특별시 송파구 거여동 19-4 ,서울특별시 송파구 오금로 455 (거여동),(주)정직한주유소,19930513,
폐업,서울특별시 송파구 삼전동 173-11 ,서울특별시 송파구 삼학사로3길 18 (삼전동),태양에너지,19881017,20170613
폐업,서울특별시 송파구 문정동 35-8 ,서울특별시 송파구 동남로8길 30-36  (문정동),구성칼텍스,19890526,20100315
폐업,서울특별시 송파구 문정동 112-3 ,서울특별시 송파구 새말로 178 (문정동),미화주유소,19890317,20160118
폐업,서울특별시 송파구 마천동 286-9 ,서울특별시 송파구 성내천로 299-3  (마천동),중앙석유,19901113,
폐업,서울특별시 송파구 거여동 14-6 ,서울특별시 송파구 오금로51길 12 (거여동),삼성석유상사,19900120,20170412
폐업,서울특별시 송파구 문정동 38 ,서울특별시 송파구 동남로4길 41  (문정동),중앙칼텍스(주),19920907,
폐업,서울특별시 송파구 방이동 107-8 ,서울특별시 송파구 백제고분로 475 (방이동),길에너지(주),19921211,20180220
폐업,서울특별시 송파구 삼전동 72-2 ,서울특별시 송파구 백제고분로 252 (삼전동),(주)삼정석유 삼정주유소,19930513,20210203
영업/정상,서울특별시 송파구 장지동 875-1,서울특별시 송파구 탄천동로 740 (장지동),지에스칼텍스(주)가든파이브주유소,2016-08-16,
폐업,서울특별시 송파구 삼전동 7-8,서울특별시 송파구 백제고분로 199 (삼전동),선우상사 삼전주유소,2003-10-02,2023-06-07
폐업,서울특별시 송파구 방이동 110-13 ,서울특별시 송파구 오금로 165  (방이동),에스케이네트웍스(주)아톰주유소,20031002,
폐업,서울특별시 송파구 가락동 479 가락 마상가 214-2 ,,제일유화,20031202,
폐업,서울특별시 송파구 가락동 160-5 20통9반 ,서울특별시 송파구 중대로 222 (가락동),GS칼텍스(주) 송파동해주유소,19890307,20130417
폐업,서울특별시 송파구 마천동 14-19 ,서울특별시 송파구 성내천로23길 26  (마천동),베스트오일,20031105,20090615
폐업,경기도 안양시 동안구 관양동 1372-2 7통4반 써니하우스 B02호,"경기도 안양시 동안구 일동로 52-6,  B02호 (관양동,써니하우스)",(주)삼팔에너지,20040126,
폐업,서울특별시 송파구 가락동 479 라상가 112호,,삼창산업,20040722,
폐업,서울특별시 송파구 가락동 479 가락(아)다상가 304 ,,태광상사,20040805,20071017
폐업,서울특별시 송파구 장지동 246-3    ,,지에스칼텍스(주)장지주유소,19760510,
폐업,서울특별시 송파구 방이동 226-10 ,서울특별시 송파구 오금로 241 (방이동),(주)태림석유강동주유소,19860305,20160212
폐업,서울특별시 송파구 가락동 122-1 ,서울특별시 송파구 송이로 138 (가락동),가락주유소,19920418,20120930
폐업,서울특별시 송파구 석촌동 14-8 ,,에스케이네트웍스(주)석촌주유소,19940519,20110719
폐업,서울특별시 송파구 삼전동 9-8 ,서울특별시 송파구 백제고분로 229 (삼전동),유한회사 퓨체크 송파알찬주유소,19931230,20220203
폐업,서울특별시 송파구 풍납동 130-33 ,서울특별시 송파구 바람드리길 28  (풍납동),형제석유,19920818,20090616
폐업,서울특별시 송파구 가락동 127-20 ,,대진석유,19921208,20100426
폐업,서울특별시 송파구 문정동 21-3 ,서울특별시 송파구 송이로32길 20 (문정동),(주)원일에너지,19930813,20140619
폐업,서울특별시 송파구 풍납동 338-8 ,서울특별시 송파구 토성로19길 28  (풍납동),동남석유,19960715,20090803
폐업,서울특별시 송파구 오금동 137-5 ,서울특별시 송파구 성내천로 93 (오금동),대한석유,19900221,20201020
폐업,서울특별시 송파구 거여동 563 1층 ,서울특별시 송파구 오금로54길 28-2 (거여동),극동석유,19901113,20180601
폐업,서울특별시 송파구 문정동 41-11 ,서울특별시 송파구 문정로1길 28 (문정동),동화석유,19911015,20140307
폐업,서울특별시 송파구 가락동 177-12 ,서울특별시 송파구 문정로 173  (가락동),미래에너지,20020515,
폐업,서울특별시 송파구 마천동 88-8 ,서울특별시 송파구 마천로39길 38  (마천동),(주)거마이엔지,19900828,
폐업,서울특별시 송파구 삼전동 33-3 ,서울특별시 송파구 삼전로 42  (삼전동),한빛주유소,19940112,
폐업,서울특별시 송파구 송파동 59-9 ,서울특별시 송파구 오금로 142 (송파동),송봉주유소,20061124,
폐업,서울특별시 송파구 삼전동 133-1 ,서울특별시 송파구 삼학사로 65 (삼전동),세광석유,19850723,20130729
폐업,서울특별시 송파구 가락동 158-9 ,서울특별시 송파구 오금로38가길 17  (가락동),진성석유,19890929,20080820
폐업,서울특별시 송파구 방이동 108-9 ,서울특별시 송파구 백제고분로 453 (방이동),송파SK,19891016,
폐업,서울특별시 송파구 삼전동 174-5 ,서울특별시 송파구 백제고분로32길 29 (삼전동),SK미래에너지 얼음나라,20020515,20140623
폐업,서울특별시 송파구 송파동 20-7 ,서울특별시 송파구 백제고분로 405  (송파동),동서오일(주) 기쁨주유소,20030120,
폐업,서울특별시 송파구 가락동 600 ,서울특별시 송파구 양재대로 932  (가락동),흥진유업(주)가락동주유소,19850420,20111215
폐업,서울특별시 송파구 잠실동 252-8 A동 2층 ,"서울특별시 송파구 삼전로 87  (잠실동,A동 2층)",(주)버딕앤잭슨코리아,20030324,
폐업,서울특별시 송파구 가락동 123-4 ,서울특별시 송파구 중대로 146  (가락동),GS칼텍스직영서문점,19931210,20090212
폐업,서울특별시 송파구 삼전동 7-8 ,서울특별시 송파구 백제고분로 199  (삼전동),에스케이글로벌(주) 아톰주유소,20030721,
폐업,서울특별시 송파구 오금동 99-23 ,서울특별시 송파구 위례성대로 260 (오금동),백양주유소,19941121,20150301
폐업,서울특별시 송파구 오금동 121-6 ,서울특별시 송파구 동남로 317 (오금동),구도일주유소,19951205,20180403
폐업,서울특별시 송파구 방이동 183 ,서울특별시 송파구 위례성대로 126 (방이동),월드컵주유소,19951228,20160623
폐업,서울특별시 송파구 마천동 8 ,서울특별시 송파구 성내천로23길 3  (마천동),대한석유,19961009,
폐업,서울특별시 송파구 장지동 603-3 ,서울특별시 송파구 송파대로 16 (장지동),일웅주유소,19960618,20130114
폐업,서울특별시 송파구 문정동 327-3 ,,바원프리웨이주유소,19970714,20101214
폐업,서울특별시 송파구 문정동 113-4 ,서울특별시 송파구 송이로 262  (문정동),(주)우리에너지,20011227,
폐업,서울특별시 송파구 가락동 99-3 제일오피스텔1306호 ,"서울특별시 송파구 송파대로 260  (가락동,제일오피스텔1306호)",(주)승주화학,20010627,
폐업,서울특별시 송파구 방이동 40 ,서울특별시 송파구 올림픽로 366  (방이동),진주주유소,20010904,
폐업,서울특별시 송파구 오금동 120-12 28통2반 ,서울특별시 송파구 마천로23길 7  (오금동),중앙에너지,20050829,
폐업,서울특별시 송파구 석촌동 14-2 ,서울특별시 송파구 삼학사로 68 (석촌동),레이크 시티 주유소,20050627,20171101
폐업,서울특별시 송파구 거여동 34-6 ,서울특별시 송파구 오금로 545 (거여동),민성주유소,19920418,20160608
폐업,서울특별시 강동구 천호동 297-12 ,서울특별시 강동구 천중로 93 (천호동),서울석유상사,19930924,
폐업,서울특별시 송파구 잠실동 2052-22 원일빌딩 1층 ,"서울특별시 송파구 백제고분로7길 42-34, 1층 (잠실동, 원일빌딩)",(주)고도케미칼,20050930,20151006
폐업,서울특별시 송파구 방이동 109-8 ,서울특별시 송파구 오금로 141 (방이동),고객사랑주유소,20051017,20140609
폐업,서울특별시 송파구 송파동 180-18 ,서울특별시 송파구 송파대로36길 32-6  (송파동),흥국석유,19940913,
폐업,서울특별시 송파구 석촌동 255-1    ,,호수석유,20060627,
폐업,광주광역시 광산구 우산동 1571-1 40통4반 하남주공아파트 103동 720호,"광주광역시 광산구 월곡산정로 12, 103동 720호 (우산동,하남주공아파트)",성창케미칼,20060222,
폐업,서울특별시 송파구 삼전동 15 3층303호 ,"서울특별시 송파구 삼전로12길 10  (삼전동,3층303호)",대성인터텍,20060405,20090707
폐업,서울특별시 송파구 방이동 22-5 잠실리시온1308 ,"서울특별시 송파구 오금로 87, 1308호 (방이동, 잠실리시온)",(주)더빅상사,20060427,20120720
폐업,서울특별시 송파구 삼전동 91-1 ,서울특별시 송파구 삼학사로19길 37-1 (삼전동),LG석유,20010706,
영업/정상,"서울특별시 송파구 마천동 49-11 ,12호",서울특별시 송파구 거마로 82 (마천동),상아주유소,2005-07-22,
영업/정상,서울특별시 송파구 거여동 산 37 ,서울특별시 송파구 위례서로 258 (거여동),위례제일주유소,20191120,
영업/정상,서울특별시 강동구 고덕동 506-7 24통6반 ,서울특별시 강동구 동남로83길 26 (고덕동),(주)서현에너지,19881028,
영업/정상,서울특별시 강동구 천호동 449-49 힐탑오피스텔 625호,"서울특별시 강동구 천호대로 1073,  625호 (천호동,힐탑오피스텔)",남경상사,20041123,
영업/정상,서울특별시 강동구 명일동 216-5 ,서울특별시 강동구 동남로 811 (명일동),방아다리주유소,19990528,
영업/정상,서울특별시 강동구 천호동 465-10 ,서울특별시 강동구 선사로6길 54 (천호동),광장석유,20000905,
영업/정상,서울특별시 강동구 천호동 47-1 ,서울특별시 강동구 천중로35길 86 (천호동),동부에너지,19870529,
영업/정상,서울특별시 서초구 반포동 56-2,서울특별시 서초구 서초중앙로 239 (반포동),반포그린주유소,19960307,
영업/정상,서울특별시 강동구 암사동 425-187 ,서울특별시 강동구 구천면로 357 (암사동),구천면주유소,19930621,
취소/말소/만료/정지/중지,서울특별시 강동구 천호동 224-24 ,서울특별시 강동구 상암로 127  (천호동),제일석유,20051019,
취소/말소/만료/정지/중지,서울특별시 강동구 길동 348-6 ,서울특별시 강동구 양재대로 1504 (길동),대성주유소,19931216,
영업/정상,서울특별시 강동구 성내동 385-4,서울특별시 강동구 성안로 102 (성내동),㈜지유에너지 직영 오렌지주유소,1993-05-19,
폐업,서울특별시 강동구 길동 393-9 10통6반,서울특별시 강동구 천호대로185길 89-17 (길동),주식회사 삼성크린에너지,20021224,20220720
영업/정상,서울특별시 강동구 암사동 441-14,서울특별시 강동구 고덕로 39 (암사동),(주)삼표에너지 고덕주유소,20020628,
폐업,서울특별시 강동구 성내동 463 ,서울특별시 강동구 성내로6가길 38 (성내동),대우석유에너지,20021016,20130116
