"Status";"Add.";"SNAdd.";"BN";"LD";"DoC"
"1808";"폐업";"서울특별시 성동구 성수동1가 656-410 홍성빌딩 337호 ";"서울특별시 성동구 왕십리로 38 (성수동1가,홍성빌딩 337호)";"동진SC상사";2008-07-11;"20120216"
"1809";"영업/정상";"서울특별시 강서구 공항동 1373-1 ";"서울특별시 강서구 하늘길 170 (공항동)";"아시아나에어포트(주)";2008-08-05;NA
"1810";"영업/정상";"서울특별시 강서구 공항동 1373-1 김포국제공항 내";"서울특별시 강서구 하늘길 170 (공항동)";"아시아나항공(주)";2008-08-06;NA
"1811";"영업/정상";"서울특별시 서대문구 북가좌동 293-4 ";"서울특별시 서대문구 응암로 94 (북가좌동)";"SM켐";2008-09-09;NA
"1812";"폐업";"서울특별시 마포구 성산동 232-11 ";"서울특별시 마포구 월드컵북로 63 (성산동)";"SK네트윅스(주)청기와2주유소";2008-09-25;"20160304"
"1813";"영업/정상";"서울특별시 중랑구 중화동 275-14 2통5반 3층 ";"서울특별시 중랑구 동일로144가길 28-7 (중화동)";"금호티엔씨";2008-10-16;NA
"1814";"폐업";"서울특별시 영등포구 대림동 1057-26 ";"서울특별시 영등포구 도림천로11길 19 (대림동)";"대성석유";2008-11-24;"20140711"
"1815";"영업/정상";"서울특별시 성동구 성수동1가 33-21 비즈웰 오피스텔 318호 ";"서울특별시 성동구 뚝섬로3길 16  (성수동1가,비즈웰 오피스텔 318호)";"제이앤에스켐(주)";2008-11-25;NA
"1816";"폐업";"서울특별시 강남구 역삼동 798-26 손덕빌딩5층 ";"서울특별시 강남구 논현로63길 17  (역삼동,손덕빌딩5층)";"(주)알티브이몬스터";2008-12-22;"20091007"
"1817";"폐업";"서울특별시 강동구 강일동 642-1 ";"서울특별시 강동구 상일로 132 (강일동)";"해뜨는 주유소";2008-12-22;"20090530"
"1818";"폐업";"서울특별시 중구 을지로3가 295-5 ";"서울특별시 중구 을지로14길 3 (을지로3가)";"한성케미탈";2009-01-08;"20140324"
"1819";"영업/정상";"서울특별시 강남구 역삼동 679";"서울특별시 강남구 삼성로 563 (삼성동)";"지에스칼텍스(주) 삼성로주유소";2009-01-13;NA
"1820";"폐업";"서울특별시 양천구 신정동 963-20 ";"서울특별시 양천구 오목로32길 21-1 (신정동)";"지에스조은에너지";2009-01-21;"20120330"
"1821";"영업/정상";"서울특별시 도봉구 방학동 724-5";"서울특별시 도봉구 방학로 43 (방학동)";"오복주유소";2009-01-30;NA
"1822";"영업/정상";"서울특별시 강남구 삼성동 52-9 삼성리치빌 101호";"서울특별시 강남구 학동로82길 6 (삼성동)";"(주)성일화공";2009-02-04;NA
"1823";"영업/정상";"서울특별시 강서구 오곡동 1 김포공항내 ";"서울특별시 강서구 하늘길 84 (오곡동)";"(주)샤프에비에이션케이";2009-03-25;NA
"1824";"폐업";"서울특별시 영등포구 대림동 692-2 대림하우스 빌딩 602호";"서울특별시 영등포구 대림로 186, 602호 (대림동,대림하우스 빌딩)";"진영상사";2009-03-26;"20171208"
"1825";"취소/말소/만료/정지/중지";"서울특별시 서초구 방배동 563-6 외 1필지 ";NA;"순환로주유소";2009-04-16;NA
"1826";"취소/말소/만료/정지/중지";"서울특별시 서초구 방배동 623-4 ";"서울특별시 서초구 남부순환로 2230 (방배동)";"남부로주유소";2009-04-16;NA
"1827";"폐업";"서울특별시 양천구 신월동 98-41 ";"서울특별시 양천구 곰달래로5길 64-1  (신월동)";"엘림크린재료상사";2009-04-23;"20100511"
"1828";"폐업";"서울특별시 영등포구 여의도동 61-4 라이프콤비 508호 ";"서울특별시 영등포구 63로 32, 508호 (여의도동, 라이프콤비)";"화진화학";2009-06-09;"20170124"
"1829";"폐업";"서울특별시 영등포구 당산동6가 110-47";"서울특별시 영등포구 당산로50길 31 (당산동6가)";"서흥화학";2009-06-10;"20220622"
"1830";"영업/정상";"서울특별시 양천구 신정동 162-40 ";"서울특별시 양천구 안양천로 663 (신정동)";"신정동주유소";2009-07-08;NA
"1831";"폐업";"서울특별시 강동구 강일동 642-1 ";"서울특별시 강동구 상일로 132 (강일동)";"해뜨는주유소(착오기재)";2009-07-15;NA
"1832";"영업/정상";"서울특별시 강동구 강일동 642-1";"서울특별시 강동구 상일로 132 (강일동)";"해뜨는 주유소";2009-07-15;NA
"1833";"영업/정상";"서울특별시 은평구 진관동 240-27";"서울특별시 은평구 통일로 968 (진관동)";"성원E&S은평지점";2009-10-01;NA
"1834";"폐업";"서울특별시 마포구 망원동 471-18 두영빌딩 402호 ";"서울특별시 마포구 방울내로11길 23  (망원동,두영빌딩 402호)";"(주)대호켐";2009-10-21;"20110830"
"1835";"폐업";"서울특별시 마포구 성산동 41-7 ";"서울특별시 마포구 월드컵북로 97 (성산동)";"경성주유소";2009-11-09;"20120903"
"1836";"폐업";"서울특별시 양천구 신월동 98-44 ";"서울특별시 양천구 곰달래로5길 66 (신월동)";"한음";2009-12-18;"20140331"
"1837";"영업/정상";"서울특별시 금천구 가산동 151-10 ";"서울특별시 금천구 시흥대로153길 74 (가산동)";"오성프라임";2010-01-21;NA
"1838";"영업/정상";"서울특별시 금천구 시흥동 983";"서울특별시 금천구 시흥대로 81 (시흥동)";"대득에너지 (금천셀프주유소)";2010-02-17;NA
"1839";"폐업";"서울특별시 영등포구 당산동1가 191-11 ";"서울특별시 영등포구 영신로 169 (당산동1가)";"대우에너지";2010-04-07;"20150828"
"1840";"영업/정상";"서울특별시 마포구 공덕동 253-42 지방재정회관 8층";"서울특별시 마포구 마포대로 136, 지방재정회관 8층 (공덕동)";"(주)씨씨엘인터내셔날";2010-04-07;NA
"1841";"폐업";"서울특별시 영등포구 영등포동2가 94-105 ";"서울특별시 영등포구 버드나루로12나길 32 (영등포동2가)";"삼광석유";2010-04-23;"20170523"
"1842";"폐업";"경기도 광명시 철산동 55-1 6통1반 광복현대아파트 105동 902호";"경기도 광명시 사성로103번길 14, 105동 902호 (철산동,광복현대아파트)";"삼광석유";2010-04-26;"20101101"
"1843";"취소/말소/만료/정지/중지";"서울특별시 서초구 방배동 563-6 ~7호 ";NA;"순환로주유소";2010-05-14;NA
"1844";"취소/말소/만료/정지/중지";"서울특별시 서초구 방배동 623-4 ";"서울특별시 서초구 남부순환로300길 8 (방배동)";"남부로주유소";2010-05-14;NA
"1845";"영업/정상";"서울특별시 은평구 진관동 73-22";"서울특별시 은평구 통일로 1151 (진관동)";"주식회사 디오티디 은평유니콘주유소";2010-05-31;NA
"1846";"영업/정상";"서울특별시 동대문구 제기동 135-58";"서울특별시 동대문구 제기로 27 (제기동)";"(주)한솔에너지";2010-06-08;NA
"1847";"폐업";"서울특별시 구로구 구로동 614-183 ";NA;"방배에너지";2011-01-31;NA
"1848";"영업/정상";"서울특별시 양천구 신정동 872-1";"서울특별시 양천구 국회대로 158 (신정동)";"에이치디현대오일뱅크(주)직영 양정주유소";2011-07-15;NA
"1849";"영업/정상";"서울특별시 강서구 오곡동";"서울특별시 강서구 하늘길 84 (오곡동)";"(주)세일로";2011-12-02;NA
"1850";"폐업";"서울특별시 동작구 사당동 708-554 ";"서울특별시 동작구 사당로27길 51 (사당동)";"팔팔석유";2011-12-07;NA
"1851";"폐업";"서울특별시 동작구 사당동 708-554";"서울특별시 동작구 사당로27길 51 (사당동)";"팔팔석유";2011-12-09;NA
"1852";"영업/정상";"서울특별시 강북구 미아동 197-14 외 1필지";"서울특별시 강북구 도봉로 200 (미아동)";"씨앤에스유통(주) 직영 미아셀프주유소";2012-02-23;NA
"1853";"영업/정상";"서울특별시 서초구 우면동 761";"서울특별시 서초구 양재대로2길 100-30 (우면동)";"정해네트웍스(주) 서초 하이웨이 주유소";2013-02-26;NA
"1854";"영업/정상";"서울특별시 서대문구 남가좌동 80-26 ";"서울특별시 서대문구 모래내로 205 (남가좌동)";"㈜가재울뉴타운주유소";2013-04-10;NA
"1855";"폐업";"서울특별시 성동구 성수동2가 322-4 ";"서울특별시 성동구 성수이로14길 14 (성수동2가)";"(주)대명케미칼";2013-06-18;"20170731"
"1856";"폐업";NA;"서울특별시 성동구 성수이로14길 14 (성수동2가)";"(주)대명케미칼";2013-06-19;"20170731"
"1857";"영업/정상";"서울특별시 성동구 성수동2가 277-141";"서울특별시 성동구 아차산로 131 (성수동2가)";"대세석유";2013-12-02;NA
"1858";"취소/말소/만료/정지/중지";"서울특별시 성동구 성수동2가 277-55 ";"서울특별시 성동구 성수이로22길 10 (성수동2가)";"(주)태영오일";2013-12-03;NA
"1859";"취소/말소/만료/정지/중지";"서울특별시 서초구 방배동 623-4 ";"서울특별시 서초구 남부순환로 2230 (방배동)";"남부로주유소";2014-01-06;NA
"1860";"취소/말소/만료/정지/중지";"서울특별시 서초구 방배동 563-6 ";NA;"순환로주유소";2014-01-06;NA
"1861";"폐업";"서울특별시 서초구 양재동 275-6 ";"서울특별시 서초구 논현로 87 (양재동)";"성풍화학(주)";2014-05-22;"20170314"
"1862";"폐업";NA;"서울특별시 성동구 천호대로 254 (용답동)";"(주)유풍석유";2014-06-09;"20220331"
"1863";"폐업";"서울특별시 성동구 용답동 118-9";"서울특별시 성동구 천호대로 254 (용답동)";"(주)유풍석유";2014-06-09;"20220331"
"1864";"영업/정상";"서울특별시 강서구 개화동 565-4 외 2필지(565-6, 567-11) ";"서울특별시 강서구 개화동로 420 (개화동)";"행촌에너지 공항주유소";2014-07-04;NA
"1865";"폐업";"서울특별시 종로구 연건동 198-2 현송빌딩 5층2호 ";"서울특별시 종로구 율곡로 204, 5층 2호 (연건동, 현송빌딩)";"(주)엘케이피앤피";2014-11-21;"20191015"
"1866";"취소/말소/만료/정지/중지";"서울특별시 영등포구 당산동3가 72-1 ";"서울특별시 영등포구 양산로25길 9 (당산동3가)";"(주)홍화인터내셔널";2014-11-24;NA
"1867";"영업/정상";"서울특별시 강서구 오곡동 699-19 ";"서울특별시 강서구 벌말로 281 (오곡동)";"참솔에너지";2014-12-01;NA
"1868";"영업/정상";"서울특별시 강서구 공항동 1373 ";"서울특별시 강서구 하늘길 112 (공항동)";"(주)한진 김포공항 제2주유소";2014-12-23;NA
"1869";"영업/정상";"서울특별시 강서구 오곡동 594-1 ";"서울특별시 강서구 벌말로 254 (오곡동)";"경동석유산업(주)직영 강서오곡셀프주유소";2015-05-18;NA
"1870";"영업/정상";"서울특별시 종로구 관훈동 197-28 백상빌딩 별관동 1102호";"서울특별시 종로구 인사동7길 12, 백상빌딩 별관동 11층 1102호 (관훈동)";"(주)진세상사";2015-11-25;NA
"1871";"취소/말소/만료/정지/중지";NA;"서울특별시 광진구 아차산로 360 (자양동)";"성동상사";2015-12-18;NA
"1872";"취소/말소/만료/정지/중지";NA;"서울특별시 광진구 능동로 260 (능동)";"삼화페인트";2015-12-18;NA
"1873";"폐업";NA;"서울특별시 광진구 아차산로 360 (광장동)";"성동상사";2015-12-18;NA
"1874";"폐업";NA;"서울특별시 광진구 능동로 260 (능동)";"삼화페인트";2015-12-18;NA
"1875";"영업/정상";"서울특별시 금천구 독산동 195-2 ";"서울특별시 금천구 독산로 257 (독산동)";"남서울(경복에너지)";2016-05-18;NA
"1876";"영업/정상";"서울특별시 광진구 중곡동 187-26";"서울특별시 광진구 동일로 438 (중곡동)";"(주) 동화오일";2016-07-13;NA
"1877";"영업/정상";"서울특별시 송파구 장지동 875-1";"서울특별시 송파구 탄천동로 740 (장지동)";"지에스칼텍스(주)가든파이브주유소";2016-08-16;NA
"1878";"영업/정상";NA;"서울특별시 양천구 남부순환로 408 (신월동)";"형산석유(주)원주유소";2017-01-16;NA
"1879";"영업/정상";"서울특별시 강서구 마곡동 784-1 ";"서울특별시 강서구 강서로 457 (마곡동)";"대성석유(주) 마곡대성주유소";2017-02-07;NA
"1880";"영업/정상";NA;"서울특별시 은평구 통일로 1031 (진관동)";"뉴타운 셀프주유소";2017-02-08;NA
"1881";"영업/정상";"서울특별시 강서구 마곡동 752 ";"서울특별시 강서구 양천로 176 (마곡동)";"대성석유(주)방화대성주유소";2017-02-23;NA
"1882";"영업/정상";"서울특별시 구로구 항동 72 74번지 ";"서울특별시 구로구 서해안로 2154 (항동)";"극동유화(주) 항동주유소";2017-03-07;NA
"1883";"영업/정상";"서울특별시 중랑구 망우동 523-4";"서울특별시 중랑구 상봉로 58 (망우동)";"신일주유소";2017-08-24;NA
"1884";"영업/정상";"서울특별시 마포구 성산동 228-7 마포시엠주유소";"서울특별시 마포구 월드컵북로 62 (성산동)";"마포시엠주유소";2017-11-03;NA
"1885";"영업/정상";"서울특별시 강서구 방화동 886 김포공항, SGBAC 2층 ";"서울특별시 강서구 하늘길 38, 김포공항, SGBAC 2층 (방화동)";"에브제트아시아(주)";2017-12-28;NA
"1886";"영업/정상";"서울특별시 영등포구 대림동 667-13";"서울특별시 영등포구 가마산로 367 (대림동)";"남서울고속주유소";2018-02-20;NA
"1887";"영업/정상";"서울특별시 강남구 도곡동 552-15 EVERRICH ";"서울특별시 강남구 강남대로58길 61, EVERRICH (도곡동)";"슈프림에너지(주)";2018-06-29;NA
"1888";"영업/정상";"서울특별시 종로구 수송동 110 ";"서울특별시 종로구 율곡로2길 25 (수송동)";"현대종합상사(주)";2018-08-08;NA
"1889";"영업/정상";"서울특별시 용산구 한강로1가 231-23 ";"서울특별시 용산구 한강대로62길 18 (한강로1가)";"용산에너지";2018-11-22;NA
"1890";"영업/정상";"서울특별시 강서구 외발산동 379 254-10,379-3,380-3,382-3,384-6";"서울특별시 강서구 방화대로 30 (외발산동)";"KH에너지(주)직영KH외발산주유소";2018-12-21;NA
"1891";"영업/정상";"서울특별시 송파구 장지동 908";"서울특별시 송파구 위례중앙로 43 (장지동)";"지에스칼텍스(주)스마트 위례 주유소";2019-02-01;NA
"1892";"영업/정상";"서울특별시 동작구 상도동 355-20";"서울특별시 동작구 성대로1길 17 (상도동)";"남양에너지";2019-06-26;NA
"1893";"영업/정상";"서울특별시 강남구 역삼동 702-1 KODECO TOWER ";"서울특별시 강남구 테헤란로43길 8, KODECO TOWER (역삼동)";"(주)엘케이피앤피";2019-10-21;NA
"1894";"영업/정상";"서울특별시 송파구 거여동 산 37 ";"서울특별시 송파구 위례서로 258 (거여동)";"위례제일주유소";2019-11-20;NA
"1895";"폐업";"서울특별시 영등포구 당산동4가 80 당산 SK V1 center";"서울특별시 영등포구 당산로41길 11, 당산 SK V1 center (당산동4가)";"(주)트랜스올";2020-07-03;"2023-06-29"
"1896";"영업/정상";"서울특별시 강서구 방화동 45-3 방화LPG충전소 ";"서울특별시 강서구 양천로27길 261-40, 방화LPG충전소 (방화동)";"올림픽주유소";2020-09-22;NA
"1897";"영업/정상";"서울특별시 노원구 하계동 271-3 극동,건영,벽산아파트 ";"서울특별시 노원구 섬밭로 229, 5동 912호 (하계동, 극동,건영,벽산아파트)";"(주)에스지에너지";2020-11-19;NA
"1898";"영업/정상";"서울특별시 노원구 하계동 271-3 극동,건영,벽산아파트 ";"서울특별시 노원구 섬밭로 229, 5동 912호 (하계동, 극동,건영,벽산아파트)";"(주)에스지에너지";2020-11-25;NA
"1899";"영업/정상";"서울특별시 강서구 마곡동 813-3";"서울특별시 강서구 양천로 300 (마곡동)";"오션네트웍스(주) 서울식물원지점";2021-08-20;NA
