"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","자본금","거래처"
"3060000","2002306007501200025","20020228","","01","영업/정상","01","신규등록","","","","","02-421-3280","","","서울특별시 중랑구 중화동 330-60 ","서울특별시 중랑구 동일로123길 120 (중화동)","","대성석유","2019-11-19 15:15:38","U","2019-11-21 02:40:00.0","일반판매소","206487.403526021    ","455290.45664139     ","",""
"3060000","2003306007501500003","20031001","","03","폐업","03","폐지","20220511","","","","02   4930115","1395.68","","서울특별시 중랑구 중화동 207-22","서울특별시 중랑구 망우로 229 (중화동)","","현대오일뱅크(주) 직영 중랑교 셀프 주유소","2022-06-08 07:37:10","U","2021-12-05 23:00:00.0","주유소","206816.639789671","454715.493028179","",""
"3060000","2002306007501200005","20070730","","01","영업/정상","01","신규등록","","","","","02  435 5195","","","서울특별시 중랑구 면목동 179-37","서울특별시 중랑구 동일로99길 12 (면목동)","","OK에너지","2022-08-31 13:33:24","U","2021-12-09 00:03:00.0","일반판매소","206922.223631069","453960.354949615","",""
"3020000","2005302007401509188","1976-05-04","","01","영업/정상","01","신규등록","","","","","02 7066485","749.4","","서울특별시 용산구 서계동 47-15","서울특별시 용산구 청파로 367 (서계동)","","서계주유소","2023-10-25 16:16:09","U","2022-10-30 22:07:00.0","주유소","197186.302871541","450007.264946026","",""
"3060000","2002306007501200026","20020228","","01","영업/정상","01","신규등록","","","","","02  432 0617","","","서울특별시 중랑구 중화동 307-25 ","서울특별시 중랑구 동일로139가길 19 (중화동)","","명화에너지","2016-04-07 14:46:13","I","2018-08-31 23:59:59.0","일반판매소","206817.704551959    ","455778.555965735    ","",""
"3060000","2002306007501200006","20020227","","03","폐업","03","폐지","20100204","","","","02494 9600","","","서울특별시 중랑구 면목동 192-51 ","","","세진석유","2010-02-05 09:34:19","I","2018-08-31 23:59:59.0","일반판매소","206546.192640006    ","454121.202613248    ","",""
"3060000","1988306009501500004","19880119","","03","폐업","03","폐지","20160715","20150728","20160727","","02  433 1379","","","서울특별시 중랑구 면목동 501-25 ","서울특별시 중랑구 면목로55길 6 (면목동)","","남경상사","2016-07-18 09:12:50","I","2018-08-31 23:59:59.0","용제판매소","207702.608098093    ","453563.525593799    ","",""
"3060000","1990306007501500001","19900927","","03","폐업","03","폐지","20170821","20161101","20171031","","4933001","445.3","","서울특별시 중랑구 면목동 166-47 ","서울특별시 중랑구 사가정로 341 (면목동)","","대농2주유소","2017-08-21 11:01:51","I","2018-08-31 23:59:59.0","주유소","207214.64500698     ","453236.084737592    ","",""
"3060000","2002306007501500002","2002-08-05","","01","영업/정상","01","신규등록","","","","","02   4393038","473","","서울특별시 중랑구 면목동 528 19통4반","서울특별시 중랑구 용마산로 309 (면목동)","","용마로주유소","2023-11-02 15:05:46","U","2022-11-01 00:04:00.0","주유소","208073.001645036","453068.290387442","",""
"3060000","1992306007501500002","19920424","","03","폐업","03","폐지","20170216","","","","4363651","930","","서울특별시 중랑구 망우동 523-4 ","서울특별시 중랑구 상봉로 58 (망우동)","","신일주유소","2017-02-16 09:34:39","I","2018-08-31 23:59:59.0","주유소","208215.309352704    ","454296.43536491     ","",""
"3060000","2000306007501500001","20050509","","03","폐업","03","폐지","","","","","02   4325145","900.1","","서울특별시 중랑구 상봉동 100, 160-6 ","서울특별시 중랑구 망우로 311 (상봉동)","","(주)정원EDS 망우주유소","2021-04-07 10:10:03","U","2021-04-09 02:40:00.0","주유소","207630.398131437    ","454983.799952327    ","",""
"3060000","2001306007501500002","20010628","","03","폐업","03","폐지","20140501","","","","02 9725151","594","","서울특별시 중랑구 묵동 181-66 ","서울특별시 중랑구 동일로 866 (묵동)","","묵동주유소","2014-05-01 08:48:05","I","2018-08-31 23:59:59.0","주유소","206867.570937932    ","456159.928498836    ","",""
"3060000","2002306007501200003","20020227","","03","폐업","03","폐지","","","","","","","","서울특별시 중랑구 면목동 132-21 ","","","대림에너지","2013-10-25 13:30:03","I","2018-08-31 23:59:59.0","일반판매소","207375.431284156    ","454422.111811383    ","",""
"3060000","2002306007501200004","20051128","","03","폐업","03","폐지","","","","","02492 2501","","","서울특별시 중랑구 면목동 546-65 ","","","풍년석유","2006-11-21 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","","","",""
"3060000","2003306007501500001","20030807","","03","폐업","03","폐지","","","","","02 4371108","","","서울특별시 중랑구 신내동 646 금강리빙스텔 329호 ","","","세이브 유화","2006-11-29 00:00:00","I","2018-08-31 23:59:59.0","용제판매소","208112.860200669    ","457113.638411288    ","",""
"3060000","2003306007501500004","20031227","","03","폐업","03","폐지","20120820","","","","02 4333361","904.2","","서울특별시 중랑구 중화동 305-42 ","서울특별시 중랑구 동일로 799 (중화동)","","주)중앙에너비스 중화지점주유소","2012-08-20 17:45:48","I","2018-08-31 23:59:59.0","주유소","206913.279104303    ","455501.808027921    ","",""
"3060000","2003306007501500005","20031001","","03","폐업","03","폐지","","20120622","20130630","20130321","0222075151","537.4","","서울특별시 중랑구 면목동 198-56 ","서울특별시 중랑구 중랑천로 57 (면목동)","","광진주유소","2013-08-13 09:01:29","I","2018-08-31 23:59:59.0","주유소","206374.83138996     ","454233.591630595    ","",""
"3060000","2004306007501500011","19870901","","03","폐업","03","폐지","20160516","20120507","20121231","20121114","02 4913669","1041.6","","서울특별시 중랑구 면목동 50-2 ","서울특별시 중랑구 용마산로 401 (면목동)","","면목동 주유소","2016-05-16 16:43:56","I","2018-08-31 23:59:59.0","주유소","208432.42576600000  ","454242.01317400000  ","",""
"3060000","2004306007501500025","20040726","","03","폐업","03","폐지","20180927","20180727","20180927","","4963300","1083.8","","서울특별시 중랑구 망우동 359-2 ","서울특별시 중랑구 망우로 436 (망우동)","","유성주유소","2018-11-09 16:50:35","U","2018-11-11 02:38:37.0","주유소","208821.980069335    ","455257.057086914    ","",""
"3060000","2005306007501200002","19991002","","03","폐업","03","폐지","20150819","","","","495 3945","","","서울특별시 중랑구 면목동 180-105 ","서울특별시 중랑구 동일로101길 6 (면목동)","","LG중앙석유","2015-08-19 10:15:47","I","2018-08-31 23:59:59.0","일반판매소","206953.271926874    ","454107.289919254    ","",""
"3060000","2002306007501200034","20060222","","03","폐업","03","폐지","20080415","","","","02435 0045","","","서울특별시 중랑구 신내동 410-8 ","","","sk석유상사","2008-04-15 16:04:28","I","2018-08-31 23:59:59.0","일반판매소","208603.611168229    ","456007.276852786    ","",""
"3060000","2002306007501200022","20020228","","03","폐업","03","폐지","","","","","02496 4472","","","서울특별시 중랑구 중화동 325-9 ","","","금강석유","2012-02-02 10:54:07","I","2018-08-31 23:59:59.0","일반판매소","206242.545350094    ","454872.82886794     ","",""
"3060000","2002306007501200002","19970519","","03","폐업","03","폐지","","","","","024345141","","","서울특별시 중랑구 면목동 180-1 ","","","                      현대정유(주)제3대지주유소","2005-04-19 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","206970.931160172    ","454293.539072489    ","",""
"3060000","2002306007501200008","20060419","","03","폐업","03","폐지","","","","","02491 2121","","","서울특별시 중랑구 면목동 174-95 ","","","엘지연합석유","2007-02-09 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","206784.408940498    ","453738.952571757    ","",""
"3060000","2002306007501200009","20020227","","03","폐업","03","폐지","","","","","02 4352186","","","서울특별시 중랑구 면목동 180-105 ","","","엘지중앙석유","2013-10-25 13:29:25","I","2018-08-31 23:59:59.0","일반판매소","206953.271926874    ","454107.289919254    ","",""
"3060000","2002306007501200010","20020409","","03","폐업","03","폐지","","","","","02432 3478","","","서울특별시 중랑구 면목동 1204-2 ","","","엘지석유","2013-10-23 20:07:16","I","2018-08-31 23:59:59.0","일반판매소","207756.613713652    ","453950.154234339    ","",""
"3060000","2002306007501200011","20020227","","03","폐업","03","폐지","","","","","02434 8503","","","서울특별시 중랑구 면목동 70-70 ","","","강원석유","2013-10-25 13:23:56","I","2018-08-31 23:59:59.0","일반판매소","208051.864935298    ","454025.638670131    ","",""
"3060000","2002306007501200012","20020227","","03","폐업","03","폐지","","","","","02432 0417","","","서울특별시 중랑구 면목동 617-4 ","","","영일석유","2013-10-25 13:23:22","I","2018-08-31 23:59:59.0","일반판매소","207745.472075047    ","453077.280518337    ","",""
"3060000","2002306007501200013","20020227","","03","폐업","03","폐지","","","","","02432 5261","","","서울특별시 중랑구 면목동 341-44 ","","","동아석유","2013-10-25 13:22:46","I","2018-08-31 23:59:59.0","일반판매소","207261.117881274    ","452707.501850576    ","",""
"3060000","2002306007501200014","20020227","","03","폐업","03","폐지","","","","","02433 6973","","","서울특별시 중랑구 상봉동 129-35 ","","","동부석유판매소","2013-10-25 13:21:56","I","2018-08-31 23:59:59.0","일반판매소","206799.803684961    ","454577.218987322    ","",""
"3060000","2002306007501200016","20020227","","03","폐업","03","폐지","20080121","","","","02435 6567","","","서울특별시 중랑구 상봉동 273-4 ","","","영창석유","2008-01-21 16:16:26","I","2018-08-31 23:59:59.0","일반판매소","207768.911927902    ","455312.45471287     ","",""
"3060000","2002306007501200018","20020227","","03","폐업","03","폐지","","","","","02432 999","","","서울특별시 중랑구 상봉동 91-3 ","","","쌍용석유","2013-10-25 13:20:14","I","2018-08-31 23:59:59.0","일반판매소","","","",""
"3060000","2002306007501200020","20020227","","03","폐업","03","폐지","","","","","02432 8001","","","서울특별시 중랑구 면목동 97-39 ","","","등대에너지","2006-07-10 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","207703.766037705    ","454234.190055604    ","",""
"3060000","1976306007501500001","19760626","","03","폐업","03","폐지","20071031","","","","02 9733122","1353","","서울특별시 중랑구 묵동 175-1 ","서울특별시 중랑구 동일로 922 (묵동)","","태능주유소 대신석유(주)","2012-02-02 10:31:20","I","2018-08-31 23:59:59.0","주유소","206783.660453193    ","456740.492226246    ","",""
"3060000","1976306007501500002","20070126","","03","폐업","03","폐지","20181109","20081113","20090430","","02  22082546","1220","","서울특별시 중랑구 망우동 490-8 ","서울특별시 중랑구 망우로 400 (망우동)","","SK네트웍스(주) 상봉주유소","2018-11-09 16:51:14","U","2018-11-11 02:38:37.0","주유소","208463.143596093    ","455162.320713803    ","",""
"3060000","2002306007501200033","20020228","","03","폐업","03","폐지","20120202","","","","02432 2622","","","서울특별시 중랑구 망우동 411-8 ","","","동원석유","2012-02-02 10:44:22","I","2018-08-31 23:59:59.0","일반판매소","208692.777244976    ","454559.965249431    ","",""
"3060000","2002306007501200023","20020228","","03","폐업","03","폐지","","","","","02491 9081","","","서울특별시 중랑구 중화동 327-101 ","","","신우석유","2012-02-02 10:52:45","I","2018-08-31 23:59:59.0","일반판매소","206541.228349765    ","455222.413000284    ","",""
"3060000","2002306007501200024","20020228","","03","폐업","03","폐지","","","","","02433 7284","","","서울특별시 중랑구 중화동 322-1 ","","","중화석유","2012-02-02 10:51:52","I","2018-08-31 23:59:59.0","일반판매소","206377.995331013    ","454925.007646142    ","",""
"3060000","2002306007501200027","20020228","","03","폐업","03","폐지","","","","","02973 3432","","","서울특별시 중랑구 묵동 162-17 ","","","한국석유","2006-02-06 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","206883.481470279    ","457101.541834183    ","",""
"3060000","2002306007501200028","20020228","","03","폐업","03","폐지","","","","","02948 7755","","","서울특별시 중랑구 묵동 240-158 ","","","중랑석유","2007-03-07 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","206488.879061508    ","456551.808608125    ","",""
"3060000","2002306007501200029","20060222","","03","폐업","03","폐지","20180430","","","","02948 7722","","","서울특별시 중랑구 묵동 248-80 ","서울특별시 중랑구 중랑천로 238 (묵동)","","협성에너지","2018-04-30 17:10:24","I","2018-08-31 23:59:59.0","일반판매소","206445.364711282    ","455956.113693969    ","",""
